"Payroll Item"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Salary FedEx (Admin)"
"Total Salary FedEx (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Salary Lease Op (Admin)"
"Total Salary Lease Op (Admin)"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Daily P&D"
"Total Daily P&D"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
"Detention Pay"
